2008-11-12 16:24:52.87894 MotionSensorO MotionSensorO OFF Fill_Medication
2008-11-12 16:24:53.350539 MotionSensorE MotionSensorE ON Water_Plants
2008-11-12 16:24:55.24394 MotionSensorE MotionSensorE OFF Water_Plants
2008-11-12 16:24:56.536819 MotionSensorE MotionSensorE ON Water_Plants
2008-11-12 16:24:59.270469 MotionSensorE MotionSensorE OFF Water_Plants
2008-11-12 16:25:34.612339 MotionSensorF MotionSensorF ON Water_Plants
2008-11-12 16:25:36.370559 MotionSensorF MotionSensorF OFF Water_Plants
2008-11-12 16:27:50.127219 MotionSensorQ MotionSensorQ ON Fill_Medication
2008-11-12 16:27:50.70057 MotionSensorW MotionSensorW ON Fill_Medication
2008-11-12 16:27:54.42103 MotionSensorW MotionSensorW OFF Fill_Medication
2008-11-12 16:27:55.360229 MotionSensorQ MotionSensorQ OFF Fill_Medication
2008-11-12 16:29:15.36043 DoorSensorB DoorSensorB CLOSE Fill_Medication
2008-11-12 16:29:18.74128 MotionSensorO MotionSensorO ON Fill_Medication
2008-11-12 16:29:19.418859 MotionSensorN MotionSensorN ON Fill_Medication
2008-11-12 16:32:12.766809 MotionSensorA MotionSensorA ON Sweep_Floor
2008-11-12 16:32:13.074259 MotionSensorB MotionSensorB ON Sweep_Floor
2008-11-12 16:32:13.82202 MotionSensorAA MotionSensorAA ON Sweep_Floor
2008-11-12 16:32:14.66101 MotionSensorN MotionSensorN ON Play_Checkers
2008-11-12 16:32:16.08065 MotionSensorU MotionSensorU ON Sweep_Floor
2008-11-12 16:32:16.80041 DoorSensorE DoorSensorE OPEN Sweep_Floor
2008-11-12 16:32:17.080499 MotionSensorO MotionSensorO OFF Play_Checkers
2008-11-12 16:32:20.556349 MotionSensorW MotionSensorW ON Play_Checkers
2008-11-12 16:32:21.08399 MotionSensorN MotionSensorN OFF Play_Checkers
2008-11-12 16:32:21.350379 MotionSensorQ MotionSensorQ OFF Play_Checkers
2008-11-12 16:32:21.88049 DoorSensorD DoorSensorD OPEN Play_Checkers
2008-11-12 16:32:23.776839 DoorSensorD DoorSensorD OPEN Play_Checkers
2008-11-12 16:32:25.370419 DoorSensorD DoorSensorD CLOSE Play_Checkers
2008-11-12 16:32:25.950409 DoorSensorD DoorSensorD OPEN Play_Checkers
2008-11-12 16:32:26.740459 DoorSensorD DoorSensorD CLOSE Play_Checkers
2008-11-12 16:32:28.375309 MotionSensorT MotionSensorT ON Sweep_Floor
2008-11-12 16:32:29.611939 MotionSensorS MotionSensorS ON Sweep_Floor
2008-11-12 16:32:30.852819 MotionSensorR MotionSensorR ON Sweep_Floor
2008-11-12 16:32:31.551719 MotionSensorT MotionSensorT OFF Sweep_Floor
2008-11-12 16:32:32.12049 MotionSensorQ MotionSensorQ ON Play_Checkers
2008-11-12 16:32:33.171269 MotionSensorS MotionSensorS OFF Sweep_Floor
2008-11-12 16:32:34.04677 MotionSensorR MotionSensorR OFF Sweep_Floor
2008-11-12 16:32:34.68823 MotionSensorQ MotionSensorQ OFF Sweep_Floor
2008-11-12 16:32:36.7204 DoorSensorE DoorSensorE OPEN Sweep_Floor
2008-11-12 16:32:41.000449 DoorSensorE DoorSensorE OPEN Sweep_Floor
2008-11-12 16:32:41.58046 MotionSensorQ MotionSensorQ ON Play_Checkers
2008-11-12 16:32:45.18698 MotionSensorO MotionSensorO ON Play_Checkers
2008-11-12 16:32:45.670459 MotionSensorN MotionSensorN ON Play_Checkers
2008-11-12 16:32:47.201119 MotionSensorG MotionSensorG ON Sweep_Floor
2008-11-12 16:32:47.86049 MotionSensorW MotionSensorW OFF Play_Checkers
2008-11-12 16:32:48.456809 MotionSensorAA MotionSensorAA ON Sweep_Floor
2008-11-12 16:32:48.71402 MotionSensorF MotionSensorF ON Sweep_Floor
2008-11-12 16:32:49.24163 MotionSensorR MotionSensorR ON Sweep_Floor
2008-11-12 16:32:49.488869 MotionSensorO MotionSensorO OFF Play_Checkers
2008-11-12 16:32:50.0768 MotionSensorAA MotionSensorAA OFF Sweep_Floor
2008-11-12 16:32:50.320689 MotionSensorA MotionSensorA ON Sweep_Floor
2008-11-12 16:32:50.60045 MotionSensorN MotionSensorN OFF Play_Checkers
2008-11-12 16:32:51.55042 MotionSensorG MotionSensorG OFF Sweep_Floor
2008-11-12 16:32:51.80538 MotionSensorF MotionSensorF OFF Sweep_Floor
2008-11-12 16:32:53.450409 MotionSensorR MotionSensorR OFF Sweep_Floor
2008-11-12 16:32:54.370409 MotionSensorA MotionSensorA OFF Sweep_Floor
2008-11-12 16:32:58.870409 DoorSensorE DoorSensorE CLOSE Sweep_Floor
2008-11-12 16:32:59.460439 DoorSensorE DoorSensorE CLOSE Sweep_Floor
2008-11-12 16:33:00.29675 DoorSensorE DoorSensorE OPEN Sweep_Floor
2008-11-12 16:33:02.96234 MotionSensorA MotionSensorA ON Sweep_Floor
2008-11-12 16:33:03.451669 MotionSensorQ MotionSensorQ ON Play_Checkers
2008-11-12 16:33:03.89139 MotionSensorB MotionSensorB ON Sweep_Floor
2008-11-12 16:33:07.53055 MotionSensorB MotionSensorB OFF Sweep_Floor
2008-11-12 16:33:08.261869 MotionSensorA MotionSensorA OFF Sweep_Floor
2008-11-12 16:33:13.44038 MotionSensorQ MotionSensorQ OFF Play_Checkers
2008-11-12 16:33:14.792049 MotionSensorJ MotionSensorJ ON Sweep_Floor
2008-11-12 16:33:15.11046 MotionSensorQ MotionSensorQ ON Play_Checkers
2008-11-12 16:33:15.987489 MotionSensorI MotionSensorI ON Sweep_Floor
2008-11-12 16:33:16.306829 MotionSensorQ MotionSensorQ ON Play_Checkers
2008-11-12 16:33:17.5973 MotionSensorI MotionSensorI OFF Sweep_Floor
2008-11-12 16:33:19.33102 MotionSensorQ MotionSensorQ OFF Play_Checkers
2008-11-12 16:33:19.78056 MotionSensorJ MotionSensorJ OFF Sweep_Floor
2008-11-12 16:33:20.310519 MotionSensorJ MotionSensorJ ON Sweep_Floor
2008-11-12 16:33:22.286959 MotionSensorJ MotionSensorJ OFF Sweep_Floor
2008-11-12 16:33:23.921519 MotionSensorJ MotionSensorJ ON Sweep_Floor
2008-11-12 16:33:25.151449 MotionSensorI MotionSensorI ON Sweep_Floor
2008-11-12 16:33:26.38051 MotionSensorE MotionSensorE ON Sweep_Floor
2008-11-12 16:33:26.920629 MotionSensorJ MotionSensorJ OFF Sweep_Floor
2008-11-12 16:33:27.499099 MotionSensorA MotionSensorA ON Sweep_Floor
2008-11-12 16:33:27.73701 MotionSensorB MotionSensorB ON Sweep_Floor
2008-11-12 16:33:27.9997 MotionSensorI MotionSensorI OFF Sweep_Floor
2008-11-12 16:33:28.87169 MotionSensorAA MotionSensorAA ON Sweep_Floor
2008-11-12 16:33:29.428319 MotionSensorU MotionSensorU ON Sweep_Floor
2008-11-12 16:33:29.712949 MotionSensorE MotionSensorE OFF Sweep_Floor
2008-11-12 16:33:29.9834 MotionSensorB MotionSensorB OFF Sweep_Floor
2008-11-12 16:33:30.530479 MotionSensorAA MotionSensorAA OFF Sweep_Floor
2008-11-12 16:33:30.80058 MotionSensorA MotionSensorA OFF Sweep_Floor
2008-11-12 16:33:32.636209 MotionSensorU MotionSensorU OFF Sweep_Floor
2008-11-12 16:33:38.105499 MotionSensorU MotionSensorU ON Sweep_Floor
2008-11-12 16:33:38.836699 DoorSensorE DoorSensorE CLOSE Sweep_Floor
2008-11-12 16:33:39.49198 MotionSensorAA MotionSensorAA ON Set_Table
2008-11-12 16:33:40.801419 MotionSensorF MotionSensorF ON Set_Table
2008-11-12 16:33:41.310339 MotionSensorO MotionSensorO ON Play_Checkers
2008-11-12 16:33:55.07042 MotionSensorW MotionSensorW ON Play_Checkers
2008-11-12 16:33:56.870409 DoorSensorD DoorSensorD OPEN Play_Checkers
2008-11-12 16:33:58.01042 MotionSensorQ MotionSensorQ OFF Play_Checkers
2008-11-12 16:34:01.690439 MotionSensorM MotionSensorM ON Set_Table
2008-11-12 16:34:02.86046 DoorSensorD DoorSensorD CLOSE Play_Checkers
2008-11-12 16:34:03.651469 MotionSensorQ MotionSensorQ ON Play_Checkers
2008-11-12 16:34:07.20179 MotionSensorO MotionSensorO ON Play_Checkers
2008-11-12 16:34:07.690469 MotionSensorW MotionSensorW OFF Play_Checkers
2008-11-12 16:34:08.262609 MotionSensorQ MotionSensorQ OFF Play_Checkers
2008-11-12 16:34:09.291749 MotionSensorM MotionSensorM OFF Set_Table
2008-11-12 16:34:11.218389 MotionSensorM MotionSensorM ON Set_Table
2008-11-12 16:34:13.080499 MotionSensorM MotionSensorM OFF Set_Table
2008-11-12 16:34:13.670469 MotionSensorQ MotionSensorQ ON Play_Checkers
2008-11-12 16:34:14.13069 MotionSensorO MotionSensorO OFF Play_Checkers
2008-11-12 16:34:14.90191 MotionSensorW MotionSensorW ON Play_Checkers
2008-11-12 16:34:15.726619 MotionSensorM MotionSensorM ON Set_Table
2008-11-12 16:34:18.57995 MotionSensorQ MotionSensorQ OFF Play_Checkers
2008-11-12 16:34:19.920609 MotionSensorM MotionSensorM OFF Set_Table
2008-11-12 16:34:20.78692 MotionSensorM MotionSensorM ON Set_Table
2008-11-12 16:34:21.742949 DoorSensorD DoorSensorD OPEN Play_Checkers
2008-11-12 16:34:22.241879 MotionSensorM MotionSensorM OFF Set_Table
2008-11-12 16:34:22.741329 MotionSensorM MotionSensorM ON Set_Table
2008-11-12 16:34:28.370409 MotionSensorM MotionSensorM OFF Set_Table
2008-11-12 16:34:30.19683 DoorSensorD DoorSensorD CLOSE Play_Checkers
2008-11-12 16:34:31.923929 MotionSensorM MotionSensorM ON Set_Table
2008-11-12 16:34:32.24057 MotionSensorQ MotionSensorQ ON Play_Checkers
2008-11-12 16:34:34.220429 MotionSensorQ MotionSensorQ OFF Play_Checkers
2008-11-12 16:34:34.85045 MotionSensorW MotionSensorW OFF Play_Checkers
2008-11-12 16:34:35.260449 MotionSensorO MotionSensorO ON Play_Checkers
2008-11-12 16:34:35.76127 MotionSensorN MotionSensorN ON Play_Checkers
2008-11-12 16:34:36.470309 MotionSensorO MotionSensorO OFF Play_Checkers
2008-11-12 16:34:38.62384 MotionSensorN MotionSensorN OFF Play_Checkers
2008-11-12 16:34:44.592099 MotionSensorM MotionSensorM OFF Set_Table
2008-11-12 16:34:46.186889 MotionSensorM MotionSensorM ON Set_Table
2008-11-12 16:34:51.316979 MotionSensorM MotionSensorM OFF Set_Table
2008-11-12 16:34:51.841909 MotionSensorM MotionSensorM ON Set_Table
2008-11-12 16:34:56.536819 MotionSensorM MotionSensorM OFF Set_Table
2008-11-12 16:34:57.07058 MotionSensorM MotionSensorM ON Set_Table
2008-11-12 16:35:00.013489 MotionSensorM MotionSensorM OFF Set_Table
2008-11-12 16:35:00.54042 MotionSensorM MotionSensorM ON Set_Table
2008-11-12 16:35:04.80046 MotionSensorM MotionSensorM OFF Set_Table
2008-11-12 16:35:05.321729 MotionSensorM MotionSensorM ON Set_Table
2008-11-12 16:35:11.49043 MotionSensorL MotionSensorL ON Set_Table
2008-11-12 16:35:12.442019 MotionSensorL MotionSensorL OFF Set_Table
2008-11-12 16:35:13.156949 MotionSensorL MotionSensorL ON Set_Table
2008-11-12 16:35:13.63066 MotionSensorM MotionSensorM OFF Set_Table
2008-11-12 16:35:15.151609 MotionSensorL MotionSensorL OFF Set_Table
2008-11-12 16:35:22.170469 MotionSensorH MotionSensorH ON Set_Dinner
2008-11-12 16:35:22.916949 MotionSensorM MotionSensorM ON Set_Table
2008-11-12 16:35:23.440829 MotionSensorH MotionSensorH OFF Set_Dinner
2008-11-12 16:35:34.786819 MotionSensorM MotionSensorM OFF Set_Table
2008-11-12 16:35:38.65107 MotionSensorH MotionSensorH ON Set_Dinner
2008-11-12 16:35:39.590029 MotionSensorH MotionSensorH OFF Set_Dinner
2008-11-12 16:35:51.44053 MotionSensorM MotionSensorM ON Set_Table
2008-11-12 16:35:56.130359 MotionSensorM MotionSensorM OFF Set_Table
2008-11-12 16:35:56.610409 MotionSensorM MotionSensorM ON Set_Table
2008-11-12 16:35:58.780479 MotionSensorH MotionSensorH ON Set_Dinner
2008-11-12 16:36:00.380599 MotionSensorH MotionSensorH OFF Set_Dinner
2008-11-12 16:36:02.290309 MotionSensorM MotionSensorM OFF Set_Table
2008-11-12 16:36:02.77004 MotionSensorM MotionSensorM ON Set_Table
2008-11-12 16:36:10.92072 MotionSensorM MotionSensorM ON Set_Table
2008-11-12 16:36:13.221679 MotionSensorM MotionSensorM OFF Set_Table
2008-11-12 16:36:23.36208 MotionSensorH MotionSensorH ON Set_Dinner
2008-11-12 16:36:27.439209 MotionSensorM MotionSensorM ON Set_Table
2008-11-12 16:36:29.87046 MotionSensorH MotionSensorH OFF Set_Dinner
2008-11-12 16:36:31.26023 MotionSensorM MotionSensorM OFF Set_Table
2008-11-12 16:36:37.54603 MotionSensorM MotionSensorM ON Set_Table
2008-11-12 16:36:41.07217 MotionSensorM MotionSensorM OFF Set_Table
2008-11-12 16:37:35.19139 MotionSensorM MotionSensorM ON Set_Table
2008-11-12 16:37:36.40697 MotionSensorH MotionSensorH ON Set_Dinner
2008-11-12 16:37:36.876889 MotionSensorM MotionSensorM OFF Set_Table
2008-11-12 16:37:39.922679 MotionSensorH MotionSensorH OFF Set_Dinner
2008-11-12 16:37:42.096909 MotionSensorM MotionSensorM ON Set_Table
2008-11-12 16:37:44.07978 MotionSensorM MotionSensorM OFF Set_Table
2008-11-12 16:37:52.180279 MotionSensorH MotionSensorH ON Set_Dinner
2008-11-12 16:37:54.19158 MotionSensorH MotionSensorH OFF Set_Dinner
2008-11-12 16:37:58.96191 MotionSensorM MotionSensorM ON Set_Table
2008-11-12 16:38:00.720439 MotionSensorM MotionSensorM OFF Set_Table
2008-11-12 16:38:02.152029 MotionSensorH MotionSensorH ON Set_Dinner
2008-11-12 16:38:04.088579 MotionSensorH MotionSensorH OFF Set_Dinner
2008-11-12 16:38:05.670439 MotionSensorM MotionSensorM ON Set_Table
2008-11-12 16:38:07.291599 MotionSensorM MotionSensorM OFF Set_Table
2008-11-12 16:38:17.220439 MotionSensorM MotionSensorM ON Set_Table
2008-11-12 16:38:19.12699 MotionSensorM MotionSensorM OFF Set_Table
2008-11-12 16:38:53.54044 MotionSensorM MotionSensorM ON Set_Table
2008-11-12 16:38:55.570219 MotionSensorM MotionSensorM OFF Set_Table
2008-11-12 16:39:11.42719 MotionSensorM MotionSensorM ON Set_Table
2008-11-12 16:39:12.97158 MotionSensorM MotionSensorM OFF Set_Table
2008-11-12 16:39:30.830499 MotionSensorH MotionSensorH ON Set_Dinner
2008-11-12 16:39:34.702349 MotionSensorM MotionSensorM ON Set_Table
2008-11-12 16:39:35.191699 MotionSensorH MotionSensorH OFF Set_Dinner
2008-11-12 16:39:36.77128 MotionSensorM MotionSensorM OFF Set_Table
2008-11-12 16:39:56.920429 MotionSensorH MotionSensorH ON Set_Dinner
2008-11-12 16:39:58.735719 MotionSensorH MotionSensorH OFF Set_Dinner
2008-11-12 16:40:06.20232 MotionSensorH MotionSensorH ON Set_Dinner
2008-11-12 16:40:08.506 MotionSensorM MotionSensorM ON Set_Table
2008-11-12 16:40:08.780889 MotionSensorH MotionSensorH OFF Set_Dinner
2008-11-12 16:40:10.11543 MotionSensorM MotionSensorM OFF Set_Table
2008-11-12 16:40:28.721189 MotionSensorM MotionSensorM ON Set_Table
2008-11-12 16:40:30.586819 MotionSensorM MotionSensorM OFF Set_Table
2008-11-12 16:40:34.17049 MotionSensorM MotionSensorM ON Set_Table
2008-11-12 16:40:35.91491 MotionSensorM MotionSensorM OFF Set_Table
2008-11-12 16:40:41.11135 MotionSensorM MotionSensorM ON Set_Table
2008-11-12 16:40:42.1308 MotionSensorH MotionSensorH ON Set_Dinner
2008-11-12 16:40:44.130419 MotionSensorM MotionSensorM OFF Set_Table
2008-11-12 16:40:46.557149 MotionSensorH MotionSensorH OFF Set_Dinner
2008-11-12 16:40:47.36956 MotionSensorH MotionSensorH ON Set_Dinner
2008-11-12 16:40:47.88117 MotionSensorM MotionSensorM ON Set_Table
2008-11-12 16:40:48.871579 MotionSensorH MotionSensorH OFF Set_Dinner
2008-11-12 16:40:51.33995 MotionSensorH MotionSensorH ON Set_Dinner
2008-11-12 16:40:55.82567 MotionSensorM MotionSensorM OFF Set_Table
2008-11-12 16:40:56.351779 MotionSensorM MotionSensorM ON Set_Table
2008-11-12 16:41:01.04725 MotionSensorM MotionSensorM OFF Set_Table
2008-11-12 16:41:08.84994 MotionSensorM MotionSensorM ON Pay_Bill
2008-11-12 16:41:10.35008 DoorSensorG DoorSensorG OPEN Pay_Bill
2008-11-12 16:41:20.990469 DoorSensorG DoorSensorG CLOSE Pay_Bill
2008-11-12 16:41:21.270529 MotionSensorH MotionSensorH ON Pay_Bill
2008-11-12 16:41:22.186969 MotionSensorO MotionSensorO ON Read_Magazine_2
2008-11-12 16:41:22.70387 MotionSensorN MotionSensorN ON Read_Magazine_2
2008-11-12 16:41:25.73965 MotionSensorM MotionSensorM ON Pay_Bill
2008-11-12 16:41:26.190469 DoorSensorB DoorSensorB OPEN Read_Magazine_2
2008-11-12 16:41:26.72054 MotionSensorO MotionSensorO OFF Read_Magazine_2
2008-11-12 16:41:28.700489 MotionSensorN MotionSensorN OFF Read_Magazine_2
2008-11-12 16:41:29.386359 MotionSensorM MotionSensorM OFF Pay_Bill
2008-11-12 16:41:48.251349 MotionSensorM MotionSensorM ON Pay_Bill
2008-11-12 16:41:52.730429 MotionSensorN MotionSensorN ON Read_Magazine_2
2008-11-12 16:41:53.17066 MotionSensorO MotionSensorO ON Read_Magazine_2
2008-11-12 16:41:53.71108 MotionSensorM MotionSensorM OFF Pay_Bill
2008-11-12 16:41:56.37082 MotionSensorN MotionSensorN OFF Read_Magazine_2
2008-11-12 16:41:57.134469 MotionSensorO MotionSensorO OFF Read_Magazine_2
2008-11-12 16:42:00.113199 MotionSensorO MotionSensorO ON Read_Magazine_2
2008-11-12 16:42:01.440479 MotionSensorN MotionSensorN ON Read_Magazine_2
2008-11-12 16:42:07.81043 MotionSensorM MotionSensorM ON Pay_Bill
2008-11-12 16:42:08.940629 MotionSensorO MotionSensorO OFF Read_Magazine_2
2008-11-12 16:42:10.586869 MotionSensorN MotionSensorN OFF Read_Magazine_2
2008-11-12 16:42:13.660449 MotionSensorM MotionSensorM OFF Pay_Bill
2008-11-12 16:42:14.671449 MotionSensorM MotionSensorM ON Pay_Bill
2008-11-12 16:42:23.09131 MotionSensorM MotionSensorM OFF Pay_Bill
2008-11-12 16:42:26.35206 MotionSensorM MotionSensorM ON Pay_Bill
2008-11-12 16:42:41.635519 MotionSensorM MotionSensorM OFF Pay_Bill
2008-11-12 16:42:44.443249 MotionSensorM MotionSensorM ON Pay_Bill
2008-11-12 16:42:48.23321 MotionSensorH MotionSensorH ON Pay_Bill
2008-11-12 16:42:50.3308 MotionSensorM MotionSensorM OFF Pay_Bill
2008-11-12 16:42:55.520459 MotionSensorH MotionSensorH ON Pay_Bill
2008-11-12 16:42:58.951689 MotionSensorH MotionSensorH OFF Pay_Bill
2008-11-12 16:42:59.91279 MotionSensorH MotionSensorH ON Pay_Bill
2008-11-12 16:43:06.03045 MotionSensorH MotionSensorH OFF Pay_Bill
2008-11-12 16:43:07.66614 MotionSensorH MotionSensorH ON Pay_Bill
2008-11-12 16:43:10.06047 MotionSensorG MotionSensorG ON Pay_Bill
2008-11-12 16:43:10.88045 DoorSensorB DoorSensorB CLOSE Read_Magazine_2
2008-11-12 16:43:11.24249 MotionSensorN MotionSensorN ON Read_Magazine_2
2008-11-12 16:43:11.75056 MotionSensorG MotionSensorG OFF Pay_Bill
2008-11-12 16:43:12.02111 MotionSensorO MotionSensorO ON Read_Magazine_2
2008-11-12 16:43:14.861469 MotionSensorO MotionSensorO OFF Read_Magazine_2
2008-11-12 16:43:15.130439 MotionSensorH MotionSensorH OFF Pay_Bill
2008-11-12 16:43:15.45055 MotionSensorN MotionSensorN OFF Read_Magazine_2
2008-11-12 16:43:15.980479 DoorSensorG DoorSensorG OPEN Pay_Bill
2008-11-12 16:43:18.24933 MotionSensorO MotionSensorO ON Read_Magazine_2
2008-11-12 16:43:18.81047 MotionSensorN MotionSensorN ON Read_Magazine_2
2008-11-12 16:43:20.111969 MotionSensorM MotionSensorM ON Pay_Bill
2008-11-12 16:43:22.251189 MotionSensorO MotionSensorO OFF Read_Magazine_2
2008-11-12 16:43:22.746819 MotionSensorM MotionSensorM OFF Pay_Bill
2008-11-12 16:43:23.27042 DoorSensorG DoorSensorG CLOSE Pay_Bill
2008-11-12 16:43:24.15173 MotionSensorM MotionSensorM ON Pay_Bill
2008-11-12 16:43:24.898629 MotionSensorO MotionSensorO ON Read_Magazine_2
2008-11-12 16:43:26.510499 MotionSensorG MotionSensorG ON Pay_Bill
2008-11-12 16:43:27.241539 MotionSensorH MotionSensorH ON Pay_Bill
2008-11-12 16:43:27.97999 MotionSensorO MotionSensorO OFF Read_Magazine_2
2008-11-12 16:43:28.906599 MotionSensorN MotionSensorN OFF Read_Magazine_2
2008-11-12 16:46:41.80694 MotionSensorA MotionSensorA ON Retrieve_Dishes
2008-11-12 16:46:42.89944 MotionSensorF MotionSensorF ON Pack_Picnic
2008-11-12 16:46:43.610569 DoorSensorF DoorSensorF OPEN Retrieve_Dishes
2008-11-12 16:46:44.02044 MotionSensorE MotionSensorE ON Pack_Picnic
2008-11-12 16:46:44.29046 MotionSensorH MotionSensorH OFF Retrieve_Dishes
2008-11-12 16:46:44.820379 MotionSensorA MotionSensorA ON Retrieve_Dishes
2008-11-12 16:46:45.343549 MotionSensorG MotionSensorG OFF Retrieve_Dishes
2008-11-12 16:46:47.49055 MotionSensorE MotionSensorE OFF Pack_Picnic
2008-11-12 16:46:47.99176 MotionSensorA MotionSensorA OFF Retrieve_Dishes
2008-11-12 16:46:49.809859 MotionSensorF MotionSensorF OFF Pack_Picnic
2008-11-12 16:46:50.540479 MotionSensorF MotionSensorF ON Pack_Picnic
2008-11-12 16:46:52.297739 MotionSensorF MotionSensorF ON Pack_Picnic
2008-11-12 16:46:55.990289 MotionSensorF MotionSensorF OFF Pack_Picnic
2008-11-12 16:47:02.02183 MotionSensorF MotionSensorF ON Pack_Picnic
2008-11-12 16:47:02.52851 MotionSensorA MotionSensorA ON Retrieve_Dishes
2008-11-12 16:47:03.0569 DoorSensorF DoorSensorF CLOSE Retrieve_Dishes
2008-11-12 16:47:03.99145 MotionSensorA MotionSensorA OFF Retrieve_Dishes
2008-11-12 16:47:04.492209 MotionSensorF MotionSensorF OFF Pack_Picnic
2008-11-12 16:47:05.620239 MotionSensorF MotionSensorF ON Pack_Picnic
2008-11-12 16:47:06.62333 MotionSensorA MotionSensorA ON Retrieve_Dishes
2008-11-12 16:47:07.55606 MotionSensorAA MotionSensorAA ON Retrieve_Dishes
2008-11-12 16:47:08.17048 MotionSensorG MotionSensorG ON Retrieve_Dishes
2008-11-12 16:47:09.491699 MotionSensorAA MotionSensorAA OFF Retrieve_Dishes
2008-11-12 16:47:09.9916 MotionSensorM MotionSensorM ON Retrieve_Dishes
2008-11-12 16:47:10.920469 MotionSensorF MotionSensorF OFF Pack_Picnic
2008-11-12 16:47:11.47039 MotionSensorG MotionSensorG OFF Retrieve_Dishes
2008-11-12 16:47:11.72315 MotionSensorA MotionSensorA OFF Retrieve_Dishes
2008-11-12 16:47:12.280859 MotionSensorF MotionSensorF ON Pack_Picnic
2008-11-12 16:47:12.71684 MotionSensorL MotionSensorL ON Retrieve_Dishes
2008-11-12 16:47:14.03254 MotionSensorM MotionSensorM OFF Retrieve_Dishes
2008-11-12 16:47:14.293169 MotionSensorF MotionSensorF OFF Pack_Picnic
2008-11-12 16:47:15.901329 MotionSensorF MotionSensorF ON Pack_Picnic
2008-11-12 16:47:16.83067 MotionSensorL MotionSensorL OFF Retrieve_Dishes
2008-11-12 16:47:18.046799 MotionSensorF MotionSensorF OFF Pack_Picnic
2008-11-12 16:47:26.542779 MotionSensorF MotionSensorF ON Pack_Picnic
2008-11-12 16:47:27.49053 MotionSensorF MotionSensorF OFF Pack_Picnic
2008-11-12 16:47:29.25587 MotionSensorF MotionSensorF ON Pack_Picnic
2008-11-12 16:47:31.031519 MotionSensorF MotionSensorF OFF Pack_Picnic
2008-11-12 16:47:42.990479 MotionSensorF MotionSensorF ON Pack_Picnic
2008-11-12 16:47:47.26202 MotionSensorE MotionSensorE ON Pack_Picnic
2008-11-12 16:47:48.210299 MotionSensorE MotionSensorE OFF Pack_Picnic
2008-11-12 16:47:48.776839 MotionSensorE MotionSensorE ON Pack_Picnic
2008-11-12 16:47:49.356849 MotionSensorG MotionSensorG ON Retrieve_Dishes
2008-11-12 16:47:49.605779 MotionSensorAA MotionSensorAA ON Retrieve_Dishes
2008-11-12 16:47:49.976769 MotionSensorE MotionSensorE OFF Pack_Picnic
2008-11-12 16:47:50.480449 MotionSensorH MotionSensorH ON Retrieve_Dishes
2008-11-12 16:47:50.98756 MotionSensorAA MotionSensorAA OFF Retrieve_Dishes
2008-11-12 16:47:51.49247 MotionSensorM MotionSensorM ON Retrieve_Dishes
2008-11-12 16:47:52.01149 MotionSensorH MotionSensorH OFF Retrieve_Dishes
2008-11-12 16:47:52.511159 MotionSensorF MotionSensorF OFF Pack_Picnic
2008-11-12 16:47:53.070489 MotionSensorG MotionSensorG OFF Retrieve_Dishes
2008-11-12 16:47:53.324249 MotionSensorL MotionSensorL ON Retrieve_Dishes
2008-11-12 16:47:53.966789 MotionSensorI MotionSensorI ON Retrieve_Dishes
2008-11-12 16:47:55.70052 MotionSensorM MotionSensorM OFF Retrieve_Dishes
2008-11-12 16:47:57.22954 MotionSensorL MotionSensorL OFF Retrieve_Dishes
2008-11-12 16:48:04.331779 MotionSensorI MotionSensorI OFF Retrieve_Dishes
2008-11-12 16:48:04.8512 MotionSensorI MotionSensorI ON Retrieve_Dishes
2008-11-12 16:48:07.70179 MotionSensorI MotionSensorI OFF Retrieve_Dishes
2008-11-12 16:48:08.59049 MotionSensorI MotionSensorI ON Retrieve_Dishes
2008-11-12 16:48:09.83079 MotionSensorI MotionSensorI OFF Retrieve_Dishes
2008-11-12 16:48:10.70017 MotionSensorL MotionSensorL ON Retrieve_Dishes
2008-11-12 16:48:11.80168 MotionSensorI MotionSensorI ON Retrieve_Dishes
2008-11-12 16:48:12.921469 MotionSensorL MotionSensorL OFF Retrieve_Dishes
2008-11-12 16:48:13.420469 MotionSensorI MotionSensorI OFF Retrieve_Dishes
2008-11-12 16:48:18.321789 MotionSensorI MotionSensorI ON Retrieve_Dishes
2008-11-12 16:48:24.110179 MotionSensorI MotionSensorI OFF Retrieve_Dishes
2008-11-12 16:48:26.96052 MotionSensorI MotionSensorI ON Retrieve_Dishes
2008-11-12 16:48:28.95125 MotionSensorL MotionSensorL ON Retrieve_Dishes
2008-11-12 16:48:29.440419 MotionSensorI MotionSensorI OFF Retrieve_Dishes
2008-11-12 16:48:30.010489 MotionSensorL MotionSensorL OFF Retrieve_Dishes
2008-11-12 16:48:30.520629 MotionSensorL MotionSensorL ON Retrieve_Dishes
2008-11-12 16:48:32.86254 MotionSensorL MotionSensorL OFF Retrieve_Dishes
2008-11-12 16:48:37.386879 MotionSensorL MotionSensorL ON Retrieve_Dishes
2008-11-12 16:48:39.160409 MotionSensorL MotionSensorL OFF Retrieve_Dishes
2008-11-12 16:48:40.540499 MotionSensorL MotionSensorL ON Retrieve_Dishes
2008-11-12 16:48:41.55163 MotionSensorI MotionSensorI ON Retrieve_Dishes
2008-11-12 16:48:42.75707 MotionSensorL MotionSensorL OFF Retrieve_Dishes
2008-11-12 16:48:49.56812 MotionSensorI MotionSensorI OFF Retrieve_Dishes
